HEADER|V0.3|2884|20240904|321313|2
000593|2024-06-30|定期报告|358631009|0|358483169| | |35863|358631000|358483169|358483169|358631009|0|0|0|0
000595|2024-06-30|定期报告|1138656366|0|1138656366| | |113866|1138656400|1138656366|1138062793|1138656366|0|0|0|0
000596|2022-01-24|其它上市|528600000|0|408600000| | |52860|528600000|408600000|408600000|408600000|120000000|120000000|0|0
000597|2024-08-02|其它上市|1429103265|0|1401695797| | |142910|1429103300|1401695797|1406865588|1429103265|0|0|0|0
000598|2024-07-08|其它上市|2984996321|0|2974805721| | |298500|2984996300|2974805721|2974918721|2984996321|0|0|0|0
000599|2024-06-30|定期报告|816758987|0|816740487| | |81676|816759000|816740487|816740487|816758987|0|0|0|0
000600|2024-03-13|股权激励|1809299376|0|1090050876| | |180930|1809299400|1090050876|1090050876|1809299376|0|0|0|0
000601|2024-06-30|定期报告|1080551669|0|1080048397| | |108055|1080551700|1080048397|1080041497|1080551669|0|0|0|0
000603|2024-06-30|定期报告|689969346|0|632489859| | |68997|689969300|632489859|632489859|689969346|0|0|0|0
000605|2024-06-30|定期报告|352658600|0|332638717| | |35266|352658600|332638717|332638717|352658600|0|0|0|0
000607|2024-06-30|定期报告|1017698410|0|885014375| | |101770|1017698400|885014375|869644522|1017698410|0|0|0|0
000608|2024-06-30|定期报告|749913309|0|744759609| | |74991|749913300|744759609|744759609|749913309|0|0|0|0
000609|2024-06-30|定期报告|299265522|0|291084522| | |29927|299265500|291084522|291084522|299265522|0|0|0|0
000610|2024-06-14|其它上市|236747901|0|235488994| | |23675|236747900|235488994|235488994|236747901|0|0|0|0
000612|2023-06-30|定期报告|1192199394|0|1191420144| | |119220|1192199400|1191420144|1191420144|1192199394|0|0|0|0
000615|2024-06-30|定期报告|762979719|0|762500287| | |76298|762979700|762500287|762500287|762979719|0|0|0|0
000617|2020-07-23|其它上市|12642079079|0|12642079079| | |1264208|12642079100|12642079079|12642079079|12642079079|0|0|0|0
000619|2024-01-23|增发|441168831|0|360000000| | |44117|441168800|360000000|360000000|441168831|0|0|0|0
000620|2023-12-26|送、转股|5871815040|0|4145048815| | |587182|5871815000|4145048815|4145048815|5871815040|0|0|0|0
000622|2016-02-15|其它上市|425226000|0|425226000| | |42523|425226000|425226000|425226000|425226000|0|0|0|0
000623|2024-04-24|回购|1195895387|0|1191079343| | |119590|1195895400|1191079343|1191581843|1195895387|0|0|0|0
000625|2024-08-30|股份性质变动|9917289033|0|8212433508| | |991729|9917289000|8212433508|8212433508|8275674256|1641614777|1641614777|0|0
000626|2024-06-30|定期报告|508940464|0|502023035| | |50894|508940500|502023035|502023035|508940464|0|0|0|0
000627|2024-06-30|定期报告|4940629165|0|4552504165| | |494063|4940629200|4552504165|4552504165|4940629165|0|0|0|0
000628|2024-07-09|其它上市|352280000|0|192084310| | |35228|352280000|192084310|192084310|352280000|0|0|0|0
000629|2024-07-26|回购|9294970045|0|9195473670| | |929497|9294970000|9195473670|9195473670|9294970045|0|0|0|0
000630|2024-05-27|债转股|12792920401|0|10526450266| | |1279292|12792920400|10526450266|10526464166|12792920401|0|0|0|0
000631|2023-07-31|回购|2395279084|0|2395279084| | |239528|2395279100|2395279084|2395279084|2395279084|0|0|0|0
000632|2022-12-31|定期报告|465519570|0|465481606| | |46552|465519600|465481606|465481606|465519570|0|0|0|0
000633|2024-06-30|定期报告|385106373|0|385103523| | |38511|385106400|385103523|385103523|385106373|0|0|0|0
000635|2023-12-29|回购|303915506|0|303083777| | |30392|303915500|303083777|303087602|303915506|0|0|0|0
000636|2024-06-30|定期报告|1157013211|0|1157013211| | |115701|1157013200|1157013211|1157013211|1157013211|0|0|0|0
000637|2024-06-30|定期报告|519875356|0|368014255| | |51988|519875400|368014255|368014255|519875356|0|0|0|0
000638|2024-03-31|定期报告|311386551|0|310145601| | |31139|311386600|310145601|310145601|311386551|0|0|0|0
000639|2020-12-31|定期报告|1079428095|0|1079426772| | |107943|1079428100|1079426772|1079426772|1079428095|0|0|0|0
000650|2023-12-31|定期报告|1399938234|0|1331385834| | |139994|1399938200|1331385834|1331385834|1399938234|0|0|0|0
000651|2024-08-02|股份性质变动|5631405741|0|5545446256| | |563141|5631405700|5545446256|5545446256|5631405741|0|0|0|0
